x,y
1.8501148642486382,12.686822002364517
1.2988123174068629,7.357740628934214
0.09681177912019232,0.1926528324522283
-0.49653014701651427,2.5792965621029618
-0.6144186526993866,1.843860921201534
1.1178825431884298,5.839585360118092
0.7683698919720318,2.8154773104305715
-0.31522315941414136,1.8780243664914866
0.7270577842186529,5.081592141779836
0.9327646265387024,2.5605856214992304
-0.022191176377356285,-0.37986076548158043
0.2687645873210001,2.9049666605886233
1.0452909564795472,7.599797124945853
0.1609656724740013,1.4009079166837701
-1.2740724406945425,4.124321981551201
-0.8619266500696371,2.8300837838892843
-0.36741965998262854,1.9690224199785957
0.970155250279192,5.846986637701919
-0.14007292474227453,1.0782611736351668
2.1516788681389367,17.999558237079302
-0.0003836221606005921,2.4459057009925185
-0.6842714422595674,1.3945565030006994
1.3219796643414248,8.565768180460312
-1.2829401195416401,4.4572595285663175
-0.6354040023943016,3.40910628524151
-0.1779844331606027,0.1923909478279131
-0.3450055004773855,2.3315582123520633
-0.24582245955510648,0.9735741796745336
-2.8283356145242005,22.2475033810831
1.3091775816817552,5.399806054779146
0.3621672668686289,0.7580578298572267
-0.3174127289468098,0.08310679571911661
0.47574442483561247,2.505085003630373
-0.45568116312380563,0.6157330080896642
-0.5684734728294972,1.1071367848110334
1.7097621527985842,10.988724196561023
0.6965213855803828,3.2230357298751535
-0.5026960560358243,0.5945111265696766
-1.412650096985092,6.011594695988562
0.7138299806031416,4.079897738505761
-1.7314921177601141,8.988068347893725
-0.8568203778795864,2.1517133789938265
-0.36762368816027974,1.1081779401584932
-1.3805829948403197,5.535872789026682
1.400215159967884,7.386234649018464
-0.886595225638531,2.1214996674708915
-1.5657188347598623,6.39542212594369
-0.8512786410015888,3.332926006494737
1.1467071130914448,4.446075347181662
-0.8360731672500017,2.579454706464942
0.09124542018617184,-0.753672188783767
-0.39556883510268176,0.9978232720405974
1.3051968976124304,6.215053972395415
1.0124811191465881,5.908185077832339
-0.9456809274352327,4.104119718245091
-0.7054273097869149,2.1060538451398143
1.8665616861000058,12.20256142041777
0.3088953858981668,1.2166836970852584
0.3114723881630759,1.72761412044598
0.03776650481200601,2.1357027555370838
0.06330968503482895,1.1100540943228825
-0.913038535398801,2.203402962921869
-0.2992412931361723,1.608726688315269
-1.6368335760441106,7.272635350075225
-1.0196780894280437,1.8095172755993545
-0.35597883788224405,1.6993338822544457
-0.4957305853142875,0.8216803619370923
-0.5855958886053068,2.2550708297330573
-0.21690627076008684,0.12218631028408034
-1.2557347471925637,4.047073628818108
0.2250351811271988,1.3678830189644018
1.5473096230204757,9.878426127893603
-0.7491328349275065,-0.010135966829312615
-1.133560414605668,3.166219387517673
1.7410027194625828,12.969331011560248
0.516091539338606,1.597948583075068
-0.18132475728218228,1.8686211238187953
-0.9267798855756093,2.0181855281937846
1.0167444518519604,4.29552221919926
-2.0665783980581622,13.391516168216986
-0.058118693727916726,0.29186778244886513
0.8952355883963564,5.542333269097893
-0.6794267449400447,1.5525249083357655
-0.20846060627918084,0.9149700418565802
1.279634801657221,5.905611128628978
0.19068377156512173,1.258653454555992
-1.9080032279916477,10.709227276345112
0.09450646704039813,0.31910059196141183
0.8641241254840333,2.733420367949827
1.2701411114726175,7.189541237028323
-0.037597582574701874,0.5460042599628536
0.11742325058709165,-0.35141251569696963
0.18681551735645535,1.536036795302922
0.9488633080410659,3.9163265962900793
1.2486271596234961,6.56363617627118
0.8564209439454817,4.292808488727632
-0.33308799103169867,1.2688590376151143
0.8893043094201236,3.4382793813523795
1.3717818022900874,7.624368207151765
-2.097953091018859,12.340453685205265
